step,true_action,ShowAll_choice,ShowAll_cum_rew,ShowAll_cum_reg,MuteAll_choice,MuteAll_cum_rew,MuteAll_cum_reg,RuleBased_choice,RuleBased_cum_rew,RuleBased_cum_reg,LinUCB_Tab_choice,LinUCB_Tab_cum_rew,LinUCB_Tab_cum_reg,LinUCB_Sem_choice,LinUCB_Sem_cum_rew,LinUCB_Sem_cum_reg
2953,MUTE,NOW,-505.0,3458.0,MUTE,-431.0,3384.0,MUTE,1307.9999999999986,1645.0000000000016,MUTE,1909.8999999999899,1043.100000000007,MUTE,2066.7999999999947,886.200000000003
2954,MUTE,NOW,-506.0,3460.0,MUTE,-430.0,3384.0,MUTE,1308.9999999999986,1645.0000000000016,BATCH,1909.6999999999898,1044.300000000007,MUTE,2067.7999999999947,886.200000000003
2955,MUTE,NOW,-507.0,3462.0,MUTE,-429.0,3384.0,MUTE,1309.9999999999986,1645.0000000000016,MUTE,1910.6999999999898,1044.300000000007,MUTE,2068.7999999999947,886.200000000003
2956,MUTE,NOW,-508.0,3464.0,MUTE,-428.0,3384.0,MUTE,1310.9999999999986,1645.0000000000016,MUTE,1911.6999999999898,1044.300000000007,MUTE,2069.7999999999947,886.200000000003
2957,NOW,NOW,-507.0,3464.0,MUTE,-429.0,3386.0,BATCH,1310.9999999999986,1646.0000000000016,BATCH,1911.6999999999898,1045.300000000007,BATCH,2069.7999999999947,887.200000000003
2958,MUTE,NOW,-508.0,3466.0,MUTE,-428.0,3386.0,MUTE,1311.9999999999986,1646.0000000000016,BATCH,1911.4999999999898,1046.500000000007,MUTE,2070.7999999999947,887.200000000003
2959,BATCH,NOW,-508.5,3467.5,MUTE,-428.5,3387.5,MUTE,1311.4999999999986,1647.5000000000016,MUTE,1910.9999999999898,1048.000000000007,MUTE,2070.2999999999947,888.700000000003
2960,BATCH,NOW,-509.0,3469.0,MUTE,-429.0,3389.0,MUTE,1310.9999999999986,1649.0000000000016,BATCH,1911.9999999999898,1048.000000000007,BATCH,2071.2999999999947,888.700000000003
2961,BATCH,NOW,-509.5,3470.5,MUTE,-429.5,3390.5,BATCH,1311.9999999999986,1649.0000000000016,BATCH,1912.9999999999898,1048.000000000007,BATCH,2072.2999999999947,888.700000000003
2962,MUTE,NOW,-510.5,3472.5,MUTE,-428.5,3390.5,MUTE,1312.9999999999986,1649.0000000000016,MUTE,1913.9999999999898,1048.000000000007,MUTE,2073.2999999999947,888.700000000003
2963,NOW,NOW,-509.5,3472.5,MUTE,-429.5,3392.5,NOW,1313.9999999999986,1649.0000000000016,NOW,1914.9999999999898,1048.000000000007,NOW,2074.2999999999947,888.700000000003
2964,NOW,NOW,-508.5,3472.5,MUTE,-430.5,3394.5,MUTE,1312.9999999999986,1651.0000000000016,BATCH,1914.9999999999898,1049.000000000007,BATCH,2074.2999999999947,889.700000000003
2965,NOW,NOW,-507.5,3472.5,MUTE,-431.5,3396.5,NOW,1313.9999999999986,1651.0000000000016,NOW,1915.9999999999898,1049.000000000007,NOW,2075.2999999999947,889.700000000003
2966,MUTE,NOW,-508.5,3474.5,MUTE,-430.5,3396.5,MUTE,1314.9999999999986,1651.0000000000016,BATCH,1915.7999999999897,1050.200000000007,BATCH,2075.099999999995,890.900000000003
2967,NOW,NOW,-507.5,3474.5,MUTE,-431.5,3398.5,MUTE,1313.9999999999986,1653.0000000000016,BATCH,1915.7999999999897,1051.200000000007,BATCH,2075.099999999995,891.900000000003
2968,NOW,NOW,-506.5,3474.5,MUTE,-432.5,3400.5,MUTE,1312.9999999999986,1655.0000000000016,BATCH,1915.7999999999897,1052.200000000007,NOW,2076.099999999995,891.900000000003
2969,BATCH,NOW,-507.0,3476.0,MUTE,-433.0,3402.0,BATCH,1313.9999999999986,1655.0000000000016,BATCH,1916.7999999999897,1052.200000000007,BATCH,2077.099999999995,891.900000000003
2970,BATCH,NOW,-507.5,3477.5,MUTE,-433.5,3403.5,BATCH,1314.9999999999986,1655.0000000000016,BATCH,1917.7999999999897,1052.200000000007,BATCH,2078.099999999995,891.900000000003
2971,BATCH,NOW,-508.0,3479.0,MUTE,-434.0,3405.0,BATCH,1315.9999999999986,1655.0000000000016,NOW,1917.2999999999897,1053.700000000007,BATCH,2079.099999999995,891.900000000003
2972,NOW,NOW,-507.0,3479.0,MUTE,-435.0,3407.0,BATCH,1315.9999999999986,1656.0000000000016,BATCH,1917.2999999999897,1054.700000000007,BATCH,2079.099999999995,892.900000000003
2973,MUTE,NOW,-508.0,3481.0,MUTE,-434.0,3407.0,MUTE,1316.9999999999986,1656.0000000000016,MUTE,1918.2999999999897,1054.700000000007,MUTE,2080.099999999995,892.900000000003
2974,BATCH,NOW,-508.5,3482.5,MUTE,-434.5,3408.5,BATCH,1317.9999999999986,1656.0000000000016,BATCH,1919.2999999999897,1054.700000000007,BATCH,2081.099999999995,892.900000000003
2975,MUTE,NOW,-509.5,3484.5,MUTE,-433.5,3408.5,MUTE,1318.9999999999986,1656.0000000000016,MUTE,1920.2999999999897,1054.700000000007,MUTE,2082.099999999995,892.900000000003
2976,BATCH,NOW,-510.0,3486.0,MUTE,-434.0,3410.0,BATCH,1319.9999999999986,1656.0000000000016,BATCH,1921.2999999999897,1054.700000000007,BATCH,2083.099999999995,892.900000000003
2977,MUTE,NOW,-511.0,3488.0,MUTE,-433.0,3410.0,MUTE,1320.9999999999986,1656.0000000000016,MUTE,1922.2999999999897,1054.700000000007,MUTE,2084.099999999995,892.900000000003
2978,MUTE,NOW,-512.0,3490.0,MUTE,-432.0,3410.0,MUTE,1321.9999999999986,1656.0000000000016,MUTE,1923.2999999999897,1054.700000000007,MUTE,2085.099999999995,892.900000000003
2979,BATCH,NOW,-512.5,3491.5,MUTE,-432.5,3411.5,BATCH,1322.9999999999986,1656.0000000000016,BATCH,1924.2999999999897,1054.700000000007,BATCH,2086.099999999995,892.900000000003
2980,MUTE,NOW,-513.5,3493.5,MUTE,-431.5,3411.5,MUTE,1323.9999999999986,1656.0000000000016,MUTE,1925.2999999999897,1054.700000000007,MUTE,2087.099999999995,892.900000000003
2981,MUTE,NOW,-514.5,3495.5,MUTE,-430.5,3411.5,MUTE,1324.9999999999986,1656.0000000000016,MUTE,1926.2999999999897,1054.700000000007,MUTE,2088.099999999995,892.900000000003
2982,BATCH,NOW,-515.0,3497.0,MUTE,-431.0,3413.0,BATCH,1325.9999999999986,1656.0000000000016,BATCH,1927.2999999999897,1054.700000000007,MUTE,2087.599999999995,894.400000000003
2983,NOW,NOW,-514.0,3497.0,MUTE,-432.0,3415.0,BATCH,1325.9999999999986,1657.0000000000016,BATCH,1927.2999999999897,1055.700000000007,BATCH,2087.599999999995,895.400000000003
2984,BATCH,NOW,-514.5,3498.5,MUTE,-432.5,3416.5,MUTE,1325.4999999999986,1658.5000000000016,BATCH,1928.2999999999897,1055.700000000007,BATCH,2088.599999999995,895.400000000003
2985,NOW,NOW,-513.5,3498.5,MUTE,-433.5,3418.5,BATCH,1325.4999999999986,1659.5000000000016,NOW,1929.2999999999897,1055.700000000007,NOW,2089.599999999995,895.400000000003
2986,MUTE,NOW,-514.5,3500.5,MUTE,-432.5,3418.5,MUTE,1326.4999999999986,1659.5000000000016,MUTE,1930.2999999999897,1055.700000000007,MUTE,2090.599999999995,895.400000000003
2987,MUTE,NOW,-515.5,3502.5,MUTE,-431.5,3418.5,MUTE,1327.4999999999986,1659.5000000000016,MUTE,1931.2999999999897,1055.700000000007,MUTE,2091.599999999995,895.400000000003
2988,NOW,NOW,-514.5,3502.5,MUTE,-432.5,3420.5,BATCH,1327.4999999999986,1660.5000000000016,BATCH,1931.2999999999897,1056.700000000007,BATCH,2091.599999999995,896.400000000003
2989,MUTE,NOW,-515.5,3504.5,MUTE,-431.5,3420.5,MUTE,1328.4999999999986,1660.5000000000016,BATCH,1931.0999999999897,1057.9000000000071,BATCH,2091.399999999995,897.6000000000031
2990,MUTE,NOW,-516.5,3506.5,MUTE,-430.5,3420.5,MUTE,1329.4999999999986,1660.5000000000016,MUTE,1932.0999999999897,1057.9000000000071,MUTE,2092.399999999995,897.6000000000031
2991,NOW,NOW,-515.5,3506.5,MUTE,-431.5,3422.5,BATCH,1329.4999999999986,1661.5000000000016,NOW,1933.0999999999897,1057.9000000000071,NOW,2093.399999999995,897.6000000000031
2992,NOW,NOW,-514.5,3506.5,MUTE,-432.5,3424.5,BATCH,1329.4999999999986,1662.5000000000016,BATCH,1933.0999999999897,1058.9000000000071,BATCH,2093.399999999995,898.6000000000031
2993,BATCH,NOW,-515.0,3508.0,MUTE,-433.0,3426.0,BATCH,1330.4999999999986,1662.5000000000016,BATCH,1934.0999999999897,1058.9000000000071,BATCH,2094.399999999995,898.6000000000031
2994,MUTE,NOW,-516.0,3510.0,MUTE,-432.0,3426.0,MUTE,1331.4999999999986,1662.5000000000016,MUTE,1935.0999999999897,1058.9000000000071,MUTE,2095.399999999995,898.6000000000031
2995,MUTE,NOW,-517.0,3512.0,MUTE,-431.0,3426.0,MUTE,1332.4999999999986,1662.5000000000016,MUTE,1936.0999999999897,1058.9000000000071,MUTE,2096.399999999995,898.6000000000031
2996,NOW,NOW,-516.0,3512.0,MUTE,-432.0,3428.0,NOW,1333.4999999999986,1662.5000000000016,NOW,1937.0999999999897,1058.9000000000071,NOW,2097.399999999995,898.6000000000031
2997,MUTE,NOW,-517.0,3514.0,MUTE,-431.0,3428.0,MUTE,1334.4999999999986,1662.5000000000016,BATCH,1936.8999999999896,1060.1000000000072,MUTE,2098.399999999995,898.6000000000031
2998,MUTE,NOW,-518.0,3516.0,MUTE,-430.0,3428.0,MUTE,1335.4999999999986,1662.5000000000016,MUTE,1937.8999999999896,1060.1000000000072,MUTE,2099.399999999995,898.6000000000031
2999,BATCH,NOW,-518.5,3517.5,MUTE,-430.5,3429.5,BATCH,1336.4999999999986,1662.5000000000016,NOW,1937.3999999999896,1061.6000000000072,BATCH,2100.399999999995,898.6000000000031
3000,MUTE,NOW,-519.5,3519.5,MUTE,-429.5,3429.5,MUTE,1337.4999999999986,1662.5000000000016,BATCH,1937.1999999999896,1062.8000000000072,BATCH,2100.1999999999953,899.8000000000031
3001,NOW,NOW,-518.5,3519.5,MUTE,-430.5,3431.5,MUTE,1336.4999999999986,1664.5000000000016,BATCH,1937.1999999999896,1063.8000000000072,NOW,2101.1999999999953,899.8000000000031
3002,MUTE,NOW,-519.5,3521.5,MUTE,-429.5,3431.5,MUTE,1337.4999999999986,1664.5000000000016,MUTE,1938.1999999999896,1063.8000000000072,MUTE,2102.1999999999953,899.8000000000031
3003,MUTE,NOW,-520.5,3523.5,MUTE,-428.5,3431.5,MUTE,1338.4999999999986,1664.5000000000016,MUTE,1939.1999999999896,1063.8000000000072,MUTE,2103.1999999999953,899.8000000000031
3004,NOW,NOW,-519.5,3523.5,MUTE,-429.5,3433.5,NOW,1339.4999999999986,1664.5000000000016,NOW,1940.1999999999896,1063.8000000000072,NOW,2104.1999999999953,899.8000000000031
3005,MUTE,NOW,-520.5,3525.5,MUTE,-428.5,3433.5,MUTE,1340.4999999999986,1664.5000000000016,BATCH,1939.9999999999895,1065.0000000000073,BATCH,2103.9999999999955,901.0000000000032
3006,BATCH,NOW,-521.0,3527.0,MUTE,-429.0,3435.0,MUTE,1339.9999999999986,1666.0000000000016,BATCH,1940.9999999999895,1065.0000000000073,BATCH,2104.9999999999955,901.0000000000032
3007,BATCH,NOW,-521.5,3528.5,MUTE,-429.5,3436.5,MUTE,1339.4999999999986,1667.5000000000016,BATCH,1941.9999999999895,1065.0000000000073,BATCH,2105.9999999999955,901.0000000000032
3008,NOW,NOW,-520.5,3528.5,MUTE,-430.5,3438.5,NOW,1340.4999999999986,1667.5000000000016,NOW,1942.9999999999895,1065.0000000000073,NOW,2106.9999999999955,901.0000000000032
3009,BATCH,NOW,-521.0,3530.0,MUTE,-431.0,3440.0,BATCH,1341.4999999999986,1667.5000000000016,BATCH,1943.9999999999895,1065.0000000000073,BATCH,2107.9999999999955,901.0000000000032
3010,MUTE,NOW,-522.0,3532.0,MUTE,-430.0,3440.0,MUTE,1342.4999999999986,1667.5000000000016,MUTE,1944.9999999999895,1065.0000000000073,MUTE,2108.9999999999955,901.0000000000032
3011,NOW,NOW,-521.0,3532.0,MUTE,-431.0,3442.0,NOW,1343.4999999999986,1667.5000000000016,NOW,1945.9999999999895,1065.0000000000073,NOW,2109.9999999999955,901.0000000000032
3012,BATCH,NOW,-521.5,3533.5,MUTE,-431.5,3443.5,MUTE,1342.9999999999986,1669.0000000000016,BATCH,1946.9999999999895,1065.0000000000073,BATCH,2110.9999999999955,901.0000000000032
3013,NOW,NOW,-520.5,3533.5,MUTE,-432.5,3445.5,BATCH,1342.9999999999986,1670.0000000000016,NOW,1947.9999999999895,1065.0000000000073,NOW,2111.9999999999955,901.0000000000032
3014,BATCH,NOW,-521.0,3535.0,MUTE,-433.0,3447.0,BATCH,1343.9999999999986,1670.0000000000016,BATCH,1948.9999999999895,1065.0000000000073,BATCH,2112.9999999999955,901.0000000000032
3015,MUTE,NOW,-522.0,3537.0,MUTE,-432.0,3447.0,MUTE,1344.9999999999986,1670.0000000000016,BATCH,1948.7999999999895,1066.2000000000073,BATCH,2112.7999999999956,902.2000000000032
3016,BATCH,NOW,-522.5,3538.5,MUTE,-432.5,3448.5,BATCH,1345.9999999999986,1670.0000000000016,BATCH,1949.7999999999895,1066.2000000000073,BATCH,2113.7999999999956,902.2000000000032
3017,MUTE,NOW,-523.5,3540.5,MUTE,-431.5,3448.5,MUTE,1346.9999999999986,1670.0000000000016,MUTE,1950.7999999999895,1066.2000000000073,MUTE,2114.7999999999956,902.2000000000032
3018,NOW,NOW,-522.5,3540.5,MUTE,-432.5,3450.5,BATCH,1346.9999999999986,1671.0000000000016,BATCH,1950.7999999999895,1067.2000000000073,BATCH,2114.7999999999956,903.2000000000032
3019,MUTE,NOW,-523.5,3542.5,MUTE,-431.5,3450.5,MUTE,1347.9999999999986,1671.0000000000016,MUTE,1951.7999999999895,1067.2000000000073,MUTE,2115.7999999999956,903.2000000000032
3020,BATCH,NOW,-524.0,3544.0,MUTE,-432.0,3452.0,MUTE,1347.4999999999986,1672.5000000000016,BATCH,1952.7999999999895,1067.2000000000073,BATCH,2116.7999999999956,903.2000000000032
3021,BATCH,NOW,-524.5,3545.5,MUTE,-432.5,3453.5,BATCH,1348.4999999999986,1672.5000000000016,BATCH,1953.7999999999895,1067.2000000000073,MUTE,2116.2999999999956,904.7000000000032
3022,BATCH,NOW,-525.0,3547.0,MUTE,-433.0,3455.0,MUTE,1347.9999999999986,1674.0000000000016,BATCH,1954.7999999999895,1067.2000000000073,MUTE,2115.7999999999956,906.2000000000032
3023,MUTE,NOW,-526.0,3549.0,MUTE,-432.0,3455.0,MUTE,1348.9999999999986,1674.0000000000016,MUTE,1955.7999999999895,1067.2000000000073,MUTE,2116.7999999999956,906.2000000000032
3024,NOW,NOW,-525.0,3549.0,MUTE,-433.0,3457.0,BATCH,1348.9999999999986,1675.0000000000016,BATCH,1955.7999999999895,1068.2000000000073,NOW,2117.7999999999956,906.2000000000032
3025,NOW,NOW,-524.0,3549.0,MUTE,-434.0,3459.0,NOW,1349.9999999999986,1675.0000000000016,NOW,1956.7999999999895,1068.2000000000073,NOW,2118.7999999999956,906.2000000000032
3026,MUTE,NOW,-525.0,3551.0,MUTE,-433.0,3459.0,MUTE,1350.9999999999986,1675.0000000000016,MUTE,1957.7999999999895,1068.2000000000073,MUTE,2119.7999999999956,906.2000000000032
3027,MUTE,NOW,-526.0,3553.0,MUTE,-432.0,3459.0,MUTE,1351.9999999999986,1675.0000000000016,MUTE,1958.7999999999895,1068.2000000000073,MUTE,2120.7999999999956,906.2000000000032
3028,MUTE,NOW,-527.0,3555.0,MUTE,-431.0,3459.0,MUTE,1352.9999999999986,1675.0000000000016,MUTE,1959.7999999999895,1068.2000000000073,MUTE,2121.7999999999956,906.2000000000032
3029,BATCH,NOW,-527.5,3556.5,MUTE,-431.5,3460.5,BATCH,1353.9999999999986,1675.0000000000016,BATCH,1960.7999999999895,1068.2000000000073,BATCH,2122.7999999999956,906.2000000000032
3030,NOW,NOW,-526.5,3556.5,MUTE,-432.5,3462.5,MUTE,1352.9999999999986,1677.0000000000016,BATCH,1960.7999999999895,1069.2000000000073,BATCH,2122.7999999999956,907.2000000000032
3031,MUTE,NOW,-527.5,3558.5,MUTE,-431.5,3462.5,MUTE,1353.9999999999986,1677.0000000000016,MUTE,1961.7999999999895,1069.2000000000073,MUTE,2123.7999999999956,907.2000000000032
3032,MUTE,NOW,-528.5,3560.5,MUTE,-430.5,3462.5,MUTE,1354.9999999999986,1677.0000000000016,MUTE,1962.7999999999895,1069.2000000000073,MUTE,2124.7999999999956,907.2000000000032
3033,BATCH,NOW,-529.0,3562.0,MUTE,-431.0,3464.0,MUTE,1354.4999999999986,1678.5000000000016,BATCH,1963.7999999999895,1069.2000000000073,BATCH,2125.7999999999956,907.2000000000032
3034,BATCH,NOW,-529.5,3563.5,MUTE,-431.5,3465.5,BATCH,1355.4999999999986,1678.5000000000016,BATCH,1964.7999999999895,1069.2000000000073,BATCH,2126.7999999999956,907.2000000000032
3035,NOW,NOW,-528.5,3563.5,MUTE,-432.5,3467.5,BATCH,1355.4999999999986,1679.5000000000016,NOW,1965.7999999999895,1069.2000000000073,NOW,2127.7999999999956,907.2000000000032
3036,MUTE,NOW,-529.5,3565.5,MUTE,-431.5,3467.5,MUTE,1356.4999999999986,1679.5000000000016,MUTE,1966.7999999999895,1069.2000000000073,MUTE,2128.7999999999956,907.2000000000032
3037,BATCH,NOW,-530.0,3567.0,MUTE,-432.0,3469.0,BATCH,1357.4999999999986,1679.5000000000016,BATCH,1967.7999999999895,1069.2000000000073,BATCH,2129.7999999999956,907.2000000000032
3038,BATCH,NOW,-530.5,3568.5,MUTE,-432.5,3470.5,BATCH,1358.4999999999986,1679.5000000000016,BATCH,1968.7999999999895,1069.2000000000073,BATCH,2130.7999999999956,907.2000000000032
3039,NOW,NOW,-529.5,3568.5,MUTE,-433.5,3472.5,BATCH,1358.4999999999986,1680.5000000000016,BATCH,1968.7999999999895,1070.2000000000073,BATCH,2130.7999999999956,908.2000000000032
3040,NOW,NOW,-528.5,3568.5,MUTE,-434.5,3474.5,NOW,1359.4999999999986,1680.5000000000016,NOW,1969.7999999999895,1070.2000000000073,NOW,2131.7999999999956,908.2000000000032
3041,NOW,NOW,-527.5,3568.5,MUTE,-435.5,3476.5,BATCH,1359.4999999999986,1681.5000000000016,BATCH,1969.7999999999895,1071.2000000000073,NOW,2132.7999999999956,908.2000000000032
3042,BATCH,NOW,-528.0,3570.0,MUTE,-436.0,3478.0,MUTE,1358.9999999999986,1683.0000000000016,BATCH,1970.7999999999895,1071.2000000000073,BATCH,2133.7999999999956,908.2000000000032
3043,BATCH,NOW,-528.5,3571.5,MUTE,-436.5,3479.5,BATCH,1359.9999999999986,1683.0000000000016,BATCH,1971.7999999999895,1071.2000000000073,BATCH,2134.7999999999956,908.2000000000032
3044,MUTE,NOW,-529.5,3573.5,MUTE,-435.5,3479.5,MUTE,1360.9999999999986,1683.0000000000016,BATCH,1971.5999999999894,1072.4000000000074,MUTE,2135.7999999999956,908.2000000000032
3045,MUTE,NOW,-530.5,3575.5,MUTE,-434.5,3479.5,MUTE,1361.9999999999986,1683.0000000000016,BATCH,1971.3999999999894,1073.6000000000074,BATCH,2135.599999999996,909.4000000000033
3046,MUTE,NOW,-531.5,3577.5,MUTE,-433.5,3479.5,BATCH,1361.7999999999986,1684.2000000000016,BATCH,1971.1999999999894,1074.8000000000075,MUTE,2136.599999999996,909.4000000000033
3047,NOW,NOW,-530.5,3577.5,MUTE,-434.5,3481.5,BATCH,1361.7999999999986,1685.2000000000016,NOW,1972.1999999999894,1074.8000000000075,NOW,2137.599999999996,909.4000000000033
3048,BATCH,NOW,-531.0,3579.0,MUTE,-435.0,3483.0,MUTE,1361.2999999999986,1686.7000000000016,BATCH,1973.1999999999894,1074.8000000000075,BATCH,2138.599999999996,909.4000000000033
3049,NOW,NOW,-530.0,3579.0,MUTE,-436.0,3485.0,BATCH,1361.2999999999986,1687.7000000000016,BATCH,1973.1999999999894,1075.8000000000075,BATCH,2138.599999999996,910.4000000000033
3050,NOW,NOW,-529.0,3579.0,MUTE,-437.0,3487.0,NOW,1362.2999999999986,1687.7000000000016,NOW,1974.1999999999894,1075.8000000000075,NOW,2139.599999999996,910.4000000000033
3051,NOW,NOW,-528.0,3579.0,MUTE,-438.0,3489.0,MUTE,1361.2999999999986,1689.7000000000016,BATCH,1974.1999999999894,1076.8000000000075,NOW,2140.599999999996,910.4000000000033
3052,NOW,NOW,-527.0,3579.0,MUTE,-439.0,3491.0,MUTE,1360.2999999999986,1691.7000000000016,BATCH,1974.1999999999894,1077.8000000000075,BATCH,2140.599999999996,911.4000000000033
3053,NOW,NOW,-526.0,3579.0,MUTE,-440.0,3493.0,NOW,1361.2999999999986,1691.7000000000016,NOW,1975.1999999999894,1077.8000000000075,NOW,2141.599999999996,911.4000000000033
3054,BATCH,NOW,-526.5,3580.5,MUTE,-440.5,3494.5,BATCH,1362.2999999999986,1691.7000000000016,NOW,1974.6999999999894,1079.3000000000075,BATCH,2142.599999999996,911.4000000000033
3055,MUTE,NOW,-527.5,3582.5,MUTE,-439.5,3494.5,MUTE,1363.2999999999986,1691.7000000000016,MUTE,1975.6999999999894,1079.3000000000075,MUTE,2143.599999999996,911.4000000000033
3056,NOW,NOW,-526.5,3582.5,MUTE,-440.5,3496.5,NOW,1364.2999999999986,1691.7000000000016,NOW,1976.6999999999894,1079.3000000000075,NOW,2144.599999999996,911.4000000000033
3057,BATCH,NOW,-527.0,3584.0,MUTE,-441.0,3498.0,MUTE,1363.7999999999986,1693.2000000000016,BATCH,1977.6999999999894,1079.3000000000075,BATCH,2145.599999999996,911.4000000000033
3058,MUTE,NOW,-528.0,3586.0,MUTE,-440.0,3498.0,MUTE,1364.7999999999986,1693.2000000000016,MUTE,1978.6999999999894,1079.3000000000075,MUTE,2146.599999999996,911.4000000000033
3059,MUTE,NOW,-529.0,3588.0,MUTE,-439.0,3498.0,MUTE,1365.7999999999986,1693.2000000000016,MUTE,1979.6999999999894,1079.3000000000075,MUTE,2147.599999999996,911.4000000000033
3060,BATCH,NOW,-529.5,3589.5,MUTE,-439.5,3499.5,BATCH,1366.7999999999986,1693.2000000000016,BATCH,1980.6999999999894,1079.3000000000075,BATCH,2148.599999999996,911.4000000000033
3061,MUTE,NOW,-530.5,3591.5,MUTE,-438.5,3499.5,MUTE,1367.7999999999986,1693.2000000000016,MUTE,1981.6999999999894,1079.3000000000075,MUTE,2149.599999999996,911.4000000000033
3062,NOW,NOW,-529.5,3591.5,MUTE,-439.5,3501.5,NOW,1368.7999999999986,1693.2000000000016,NOW,1982.6999999999894,1079.3000000000075,NOW,2150.599999999996,911.4000000000033
3063,BATCH,NOW,-530.0,3593.0,MUTE,-440.0,3503.0,BATCH,1369.7999999999986,1693.2000000000016,BATCH,1983.6999999999894,1079.3000000000075,NOW,2150.099999999996,912.9000000000033
3064,MUTE,NOW,-531.0,3595.0,MUTE,-439.0,3503.0,MUTE,1370.7999999999986,1693.2000000000016,MUTE,1984.6999999999894,1079.3000000000075,MUTE,2151.099999999996,912.9000000000033
3065,MUTE,NOW,-532.0,3597.0,MUTE,-438.0,3503.0,MUTE,1371.7999999999986,1693.2000000000016,MUTE,1985.6999999999894,1079.3000000000075,MUTE,2152.099999999996,912.9000000000033
3066,BATCH,NOW,-532.5,3598.5,MUTE,-438.5,3504.5,MUTE,1371.2999999999986,1694.7000000000016,MUTE,1985.1999999999894,1080.8000000000075,MUTE,2151.599999999996,914.4000000000033
3067,MUTE,NOW,-533.5,3600.5,MUTE,-437.5,3504.5,MUTE,1372.2999999999986,1694.7000000000016,MUTE,1986.1999999999894,1080.8000000000075,MUTE,2152.599999999996,914.4000000000033
3068,NOW,NOW,-532.5,3600.5,MUTE,-438.5,3506.5,NOW,1373.2999999999986,1694.7000000000016,NOW,1987.1999999999894,1080.8000000000075,NOW,2153.599999999996,914.4000000000033
3069,MUTE,NOW,-533.5,3602.5,MUTE,-437.5,3506.5,MUTE,1374.2999999999986,1694.7000000000016,MUTE,1988.1999999999894,1080.8000000000075,MUTE,2154.599999999996,914.4000000000033
3070,MUTE,NOW,-534.5,3604.5,MUTE,-436.5,3506.5,MUTE,1375.2999999999986,1694.7000000000016,BATCH,1987.9999999999893,1082.0000000000075,MUTE,2155.599999999996,914.4000000000033
3071,BATCH,NOW,-535.0,3606.0,MUTE,-437.0,3508.0,BATCH,1376.2999999999986,1694.7000000000016,BATCH,1988.9999999999893,1082.0000000000075,BATCH,2156.599999999996,914.4000000000033
3072,NOW,NOW,-534.0,3606.0,MUTE,-438.0,3510.0,BATCH,1376.2999999999986,1695.7000000000016,NOW,1989.9999999999893,1082.0000000000075,BATCH,2156.599999999996,915.4000000000033
3073,NOW,NOW,-533.0,3606.0,MUTE,-439.0,3512.0,MUTE,1375.2999999999986,1697.7000000000016,BATCH,1989.9999999999893,1083.0000000000075,BATCH,2156.599999999996,916.4000000000033
3074,MUTE,NOW,-534.0,3608.0,MUTE,-438.0,3512.0,MUTE,1376.2999999999986,1697.7000000000016,MUTE,1990.9999999999893,1083.0000000000075,MUTE,2157.599999999996,916.4000000000033
3075,MUTE,NOW,-535.0,3610.0,MUTE,-437.0,3512.0,MUTE,1377.2999999999986,1697.7000000000016,MUTE,1991.9999999999893,1083.0000000000075,MUTE,2158.599999999996,916.4000000000033
3076,MUTE,NOW,-536.0,3612.0,MUTE,-436.0,3512.0,MUTE,1378.2999999999986,1697.7000000000016,MUTE,1992.9999999999893,1083.0000000000075,MUTE,2159.599999999996,916.4000000000033
3077,BATCH,NOW,-536.5,3613.5,MUTE,-436.5,3513.5,MUTE,1377.7999999999986,1699.2000000000016,BATCH,1993.9999999999893,1083.0000000000075,MUTE,2159.099999999996,917.9000000000033
